date	palm
10/10/2011	985.80
11/10/2011	980.70
12/10/2011	986.70
13/10/2011	984.60
14/10/2011	1012.00
17/10/2011	1009.50
18/10/2011	985.00
19/10/2011	1002.00
20/10/2011	994.50
21/10/2011	1000.50
24/10/2011	1009.60
25/10/2011	1017.60
26/10/2011	1017.70
27/10/2011	1034.00
28/10/2011	1032.00
31/10/2011	1021.50
01/11/2011	1012.90
02/11/2011	1025.90
03/11/2011	1032.00
04/11/2011	1036.40
07/11/2011	1027.10
08/11/2011	1038.00
09/11/2011	1038.90
10/11/2011	1051.40
11/11/2011	1059.20
14/11/2011	1077.00
15/11/2011	1078.40
16/11/2011	1085.00
17/11/2011	1077.50
18/11/2011	1084.50
21/11/2011	1067.30
22/11/2011	1063.00
23/11/2011	1050.50
24/11/2011	1040.60
25/11/2011	1025.20
28/11/2011	1041.20
29/11/2011	1043.10
30/11/2011	1035.20
01/12/2011	1041.20
02/12/2011	1041.20
05/12/2011	1055.10
06/12/2011	1041.30
07/12/2011	1043.40
08/12/2011	1035.90
09/12/2011	1028.60
12/12/2011	1001.10
13/12/2011	1002.60
14/12/2011	1001.70
15/12/2011	992.20
16/12/2011	991.70
19/12/2011	1000.60
20/12/2011	1000.70
21/12/2011	1005.70
22/12/2011	1009.20
23/12/2011	1029.90
26/12/2011	1029.90
27/12/2011	1041.70
28/12/2011	1045.40
29/12/2011	1036.60
30/12/2011	1046.10
02/1/2012	1046.10
03/1/2012	1069.40
04/1/2012	1064.40
05/1/2012	1056.50
06/1/2012	1060.80
09/1/2012	1066.70
10/1/2012	1065.00
11/1/2012	1064.00
12/1/2012	1050.60
13/1/2012	1047.70
16/1/2012	1044.60
17/1/2012	1059.60
18/1/2012	1055.80
19/1/2012	1056.60
20/1/2012	1054.10
23/1/2012	1067.60
24/1/2012	1065.00
25/1/2012	1060.20
26/1/2012	1074.10
27/1/2012	1070.70
30/1/2012	1056.60
31/1/2012	1064.00
01/2/2012	1069.80
02/2/2012	1062.30
03/2/2012	1074.30
06/2/2012	1077.50
07/2/2012	1081.00
08/2/2012	1098.70
09/2/2012	1100.80
10/2/2012	1089.50
13/2/2012	1102.30
14/2/2012	1110.00
15/2/2012	1108.80
16/2/2012	1102.80
17/2/2012	1117.70
20/2/2012	1126.80
21/2/2012	1130.10
22/2/2012	1125.50
23/2/2012	1130.60
24/2/2012	1133.10
27/2/2012	1130.50
28/2/2012	1136.80
29/2/2012	1136.40
01/3/2012	1140.20
02/3/2012	1130.20
05/3/2012	1125.00
06/3/2012	1125.90
07/3/2012	1135.10
08/3/2012	1146.60
09/3/2012	1161.30
12/3/2012	1151.30
13/3/2012	1155.00
14/3/2012	1155.80
15/3/2012	1159.10
16/3/2012	1157.40
19/3/2012	1148.40
20/3/2012	1138.20
21/3/2012	1138.20
22/3/2012	1125.90
23/3/2012	1146.60
26/3/2012	1157.40
27/3/2012	1166.80
28/3/2012	1164.00
29/3/2012	1163.00
30/3/2012	1177.40
02/4/2012	1192.50
03/4/2012	1191.10
04/4/2012	1188.40
05/4/2012	1184.90
06/4/2012	1184.90
09/4/2012	1184.90
10/4/2012	1198.00
11/4/2012	1190.30
12/4/2012	1186.60
13/4/2012	1181.90
16/4/2012	1166.00
17/4/2012	1178.30
18/4/2012	1158.60
19/4/2012	1165.50
20/4/2012	1176.40
23/4/2012	1170.80
24/4/2012	1169.40
25/4/2012	1180.10
26/4/2012	1178.50
27/4/2012	1181.90
30/4/2012	1187.50
01/5/2012	1187.50
02/5/2012	1174.50
03/5/2012	1153.90
04/5/2012	1144.50
07/5/2012	1145.10
08/5/2012	1139.90
09/5/2012	1137.50
10/5/2012	1142.50
11/5/2012	1105.00
14/5/2012	1055.50
15/5/2012	1083.00
16/5/2012	1055.00
17/5/2012	1055.00
18/5/2012	1059.20
21/5/2012	1062.00
22/5/2012	1055.00
23/5/2012	1015.80
24/5/2012	1026.80
25/5/2012	1049.30
28/5/2012	1049.30
29/5/2012	1060.80
30/5/2012	1038.30
31/5/2012	1033.30
01/6/2012	994.80
04/6/2012	987.20
05/6/2012	990.00
06/6/2012	1011.70
07/6/2012	1008.30
08/6/2012	993.30
11/6/2012	1004.20
12/6/2012	992.40
13/6/2012	984.90
14/6/2012	963.70
15/6/2012	966.20
18/6/2012	975.00
19/6/2012	1005.00
20/6/2012	1025.00
21/6/2012	1005.00
22/6/2012	995.00
25/6/2012	1020.80
26/6/2012	1015.80
27/6/2012	1012.50
28/6/2012	1002.50
29/6/2012	1015.00
02/7/2012	1020.30
03/7/2012	1040.00
04/7/2012	1030.30
05/7/2012	1041.80
06/7/2012	1034.00
09/7/2012	1044.00
10/7/2012	1029.30
11/7/2012	1025.30
12/7/2012	1008.00
13/7/2012	1019.00
16/7/2012	1030.60
17/7/2012	1020.50
18/7/2012	1003.10
19/7/2012	1017.60
20/7/2012	1018.20
23/7/2012	994.30
24/7/2012	977.40
25/7/2012	988.40
26/7/2012	973.40
27/7/2012	978.40
30/7/2012	999.30
31/7/2012	998.20
01/8/2012	995.80
02/8/2012	988.80
03/8/2012	994.80
06/8/2012	997.10
07/8/2012	989.20
08/8/2012	977.10
09/8/2012	976.30
10/8/2012	995.00
13/8/2012	976.30
14/8/2012	973.80
15/8/2012	971.90
16/8/2012	983.80
17/8/2012	990.00
20/8/2012	995.40
21/8/2012	1003.40
22/8/2012	1003.40
23/8/2012	1018.60
24/8/2012	1015.00
27/8/2012	1017.10
28/8/2012	1006.70
29/8/2012	999.60
30/8/2012	998.10
31/8/2012	1000.00
03/9/2012	1026.80
04/9/2012	1019.30
05/9/2012	1004.60
06/9/2012	1000.60
07/9/2012	991.00
10/9/2012	992.60
11/9/2012	986.30
12/9/2012	1001.00
13/9/2012	994.70
14/9/2012	1002.90
17/9/2012	993.90
18/9/2012	972.90
19/9/2012	972.10
20/9/2012	954.70
21/9/2012	945.70
24/9/2012	893.83
25/9/2012	905.00
26/9/2012	883.90
27/9/2012	873.20
28/9/2012	850.50
01/10/2012	851.10
02/10/2012	803.60
03/10/2012	809.80
04/10/2012	818.80
05/10/2012	832.30
08/10/2012	812.20
09/10/2012	839.60
10/10/2012	838.10
11/10/2012	866.70
12/10/2012	853.60
15/10/2012	833.90
16/10/2012	832.90
17/10/2012	832.90
18/10/2012	841.40
19/10/2012	845.00
22/10/2012	857.10
23/10/2012	850.70
24/10/2012	862.10
25/10/2012	862.30
26/10/2012	865.10
29/10/2012	848.10
30/10/2012	838.60
31/10/2012	843.60
01/11/2012	866.40
02/11/2012	851.80
05/11/2012	822.68
06/11/2012	817.10
07/11/2012	820.70
08/11/2012	811.50
09/11/2012	803.20
12/11/2012	802.60
13/11/2012	811.40
14/11/2012	831.10
15/11/2012	831.30
16/11/2012	816.30
19/11/2012	829.20
20/11/2012	816.60
21/11/2012	815.60
22/11/2012	810.90
23/11/2012	805.40
26/11/2012	813.80
27/11/2012	809.90
28/11/2012	798.00
29/11/2012	795.50
30/11/2012	799.10
03/12/2012	805.10
04/12/2012	785.00
05/12/2012	798.40
06/12/2012	798.20
07/12/2012	780.50
10/12/2012	795.00
11/12/2012	787.30
12/12/2012	755.00
13/12/2012	755.00
14/12/2012	788.40
17/12/2012	789.80
18/12/2012	779.10
19/12/2012	760.00
20/12/2012	770.70
21/12/2012	803.30
24/12/2012	803.30
25/12/2012	803.30
26/12/2012	803.30
27/12/2012	813.20
28/12/2012	825.70
31/12/2012	826.10
01/1/2013	826.10
02/1/2013	860.80
03/1/2013	863.40
04/1/2013	852.00
07/1/2013	836.70
08/1/2013	825.30
09/1/2013	833.80
10/1/2013	835.50
11/1/2013	825.00
14/1/2013	826.30
15/1/2013	839.40
16/1/2013	836.13
17/1/2013	825.40
18/1/2013	838.00
21/1/2013	830.00
22/1/2013	850.70
23/1/2013	849.70
24/1/2013	847.10
25/1/2013	831.40
28/1/2013	839.57
29/1/2013	835.00
30/1/2013	835.00
31/1/2013	847.50
01/2/2013	879.20
04/2/2013	870.00
05/2/2013	863.60
06/2/2013	860.80
07/2/2013	862.50
08/2/2013	863.00
11/2/2013	868.50
12/2/2013	861.10
13/2/2013	857.10
14/2/2013	854.50
15/2/2013	853.10
18/2/2013	866.20
19/2/2013	870.90
20/2/2013	867.80
21/2/2013	868.60
22/2/2013	872.80
25/2/2013	857.10
26/2/2013	849.70
27/2/2013	845.80
28/2/2013	845.90
01/3/2013	840.10
04/3/2013	869.60
05/3/2013	869.20
06/3/2013	866.30
07/3/2013	863.30
08/3/2013	853.80
11/3/2013	856.80
12/3/2013	843.70
13/3/2013	837.20
14/3/2013	831.80
15/3/2013	846.80
18/3/2013	832.50
19/3/2013	839.30
20/3/2013	844.00
21/3/2013	850.00
22/3/2013	866.80
25/3/2013	863.50
26/3/2013	848.00
27/3/2013	854.20
28/3/2013	838.20
29/3/2013	838.20
01/4/2013	838.20
02/4/2013	841.00
03/4/2013	847.20
04/4/2013	840.50
05/4/2013	841.40
08/4/2013	851.10
09/4/2013	844.20
10/4/2013	843.90
11/4/2013	843.70
12/4/2013	843.30
15/4/2013	830.00
16/4/2013	832.50
17/4/2013	830.80
18/4/2013	849.00
19/4/2013	840.20
22/4/2013	825.30
23/4/2013	825.80
24/4/2013	831.20
25/4/2013	836.90
26/4/2013	844.30
29/4/2013	837.60
30/4/2013	845.50
01/5/2013	845.50
02/5/2013	828.90
03/5/2013	823.50
06/5/2013	825.10
07/5/2013	836.00
08/5/2013	840.50
09/5/2013	840.50
10/5/2013	853.50
13/5/2013	846.00
14/5/2013	844.40
15/5/2013	843.70
16/5/2013	848.80
17/5/2013	849.00
20/5/2013	849.00
21/5/2013	859.60
22/5/2013	857.60
23/5/2013	852.30
24/5/2013	853.80
27/5/2013	862.50
28/5/2013	863.00
29/5/2013	858.10
30/5/2013	849.30
31/5/2013	857.90
03/6/2013	857.40
04/6/2013	843.30
05/6/2013	852.10
06/6/2013	857.30
07/6/2013	866.10
10/6/2013	862.30
11/6/2013	850.80
12/6/2013	856.50
13/6/2013	856.30
14/6/2013	874.60
17/6/2013	872.70
18/6/2013	869.50
19/6/2013	866.70
20/6/2013	864.40
21/6/2013	847.50
24/6/2013	851.80
25/6/2013	851.30
26/6/2013	846.60
27/6/2013	831.70
28/6/2013	870.00
01/7/2013	850.50
02/7/2013	849.20
03/7/2013	834.40
04/7/2013	837.50
05/7/2013	855.60
08/7/2013	850.20
09/7/2013	854.70
10/7/2013	853.60
11/7/2013	859.00
12/7/2013	837.40
15/7/2013	829.30
16/7/2013	818.30
17/7/2013	812.60
18/7/2013	834.50
19/7/2013	828.80
22/7/2013	829.30
23/7/2013	827.90
24/7/2013	804.60
25/7/2013	815.00
26/7/2013	800.60
29/7/2013	796.50
30/7/2013	808.80
31/7/2013	825.00
01/8/2013	801.20
02/8/2013	799.90
05/8/2013	804.10
06/8/2013	803.00
07/8/2013	800.10
08/8/2013	795.30
09/8/2013	796.50
12/8/2013	810.80
13/8/2013	824.70
14/8/2013	823.30
15/8/2013	833.00
16/8/2013	831.20
19/8/2013	847.50
20/8/2013	837.50
21/8/2013	840.00
22/8/2013	835.00
23/8/2013	833.10
26/8/2013	865.00
27/8/2013	855.00
28/8/2013	846.70
29/8/2013	831.50
30/8/2013	835.00
02/9/2013	831.20
03/9/2013	828.60
04/9/2013	822.00
05/9/2013	823.80
06/9/2013	831.90
09/9/2013	816.10
10/9/2013	805.00
11/9/2013	810.70
12/9/2013	812.50
13/9/2013	816.90
16/9/2013	812.50
17/9/2013	818.20
18/9/2013	815.00
19/9/2013	830.10
20/9/2013	818.80
23/9/2013	818.80
24/9/2013	817.80
25/9/2013	814.40
26/9/2013	805.20
27/9/2013	819.30
30/9/2013	810.00
01/10/2013	809.20
02/10/2013	803.40
03/10/2013	812.50
04/10/2013	820.60
07/10/2013	823.30
08/10/2013	825.80
09/10/2013	832.50
10/10/2013	846.60
11/10/2013	833.40
14/10/2013	840.20
15/10/2013	847.00
16/10/2013	849.30
17/10/2013	851.20
18/10/2013	861.10
21/10/2013	863.20
22/10/2013	885.00
23/10/2013	900.00
24/10/2013	895.00
25/10/2013	877.70
28/10/2013	905.00
29/10/2013	897.30
30/10/2013	911.80
31/10/2013	930.70
01/11/2013	936.30
04/11/2013	915.90
05/11/2013	920.00
06/11/2013	911.90
07/11/2013	904.70
08/11/2013	898.80
11/11/2013	905.40
12/11/2013	918.70
13/11/2013	918.50
14/11/2013	917.50
15/11/2013	924.70
18/11/2013	916.50
19/11/2013	901.10
20/11/2013	902.50
21/11/2013	931.40
22/11/2013	924.70
25/11/2013	915.10
26/11/2013	913.00
27/11/2013	915.10
28/11/2013	918.10
29/11/2013	929.10
02/12/2013	930.80
03/12/2013	921.70
04/12/2013	929.20
05/12/2013	919.60
06/12/2013	925.00
09/12/2013	922.70
10/12/2013	922.50
11/12/2013	921.90
12/12/2013	907.10
13/12/2013	892.60
16/12/2013	895.30
17/12/2013	888.30
18/12/2013	877.30
19/12/2013	874.90
20/12/2013	883.90
23/12/2013	890.70
24/12/2013	899.30
25/12/2013	899.30
26/12/2013	899.30
27/12/2013	897.90
30/12/2013	890.50
31/12/2013	907.00
01/1/2014	907.00
02/1/2014	897.10
03/1/2014	889.20
06/1/2014	875.40
07/1/2014	862.20
08/1/2014	862.70
09/1/2014	862.50
10/1/2014	860.00
13/1/2014	857.50
14/1/2014	855.40
15/1/2014	855.00
16/1/2014	855.00
17/1/2014	852.50
20/1/2014	860.00
21/1/2014	860.00
22/1/2014	857.50
23/1/2014	865.00
24/1/2014	860.00
27/1/2014	852.80
28/1/2014	844.70
29/1/2014	856.80
30/1/2014	861.40
31/1/2014	866.40
03/2/2014	868.40
04/2/2014	858.30
05/2/2014	859.80
06/2/2014	867.30
07/2/2014	874.50
10/2/2014	881.20
11/2/2014	877.70
12/2/2014	885.90
13/2/2014	896.70
14/2/2014	898.10
17/2/2014	922.90
18/2/2014	926.70
19/2/2014	922.60
20/2/2014	935.40
21/2/2014	939.00
24/2/2014	934.00
25/2/2014	932.90
26/2/2014	954.00
27/2/2014	945.70
28/2/2014	955.70
03/3/2014	968.30
04/3/2014	965.80
05/3/2014	969.70
06/3/2014	989.60
07/3/2014	991.10
10/3/2014	998.30
11/3/2014	981.70
12/3/2014	955.00
13/3/2014	955.00
14/3/2014	951.60
17/3/2014	948.80
18/3/2014	952.50
19/3/2014	963.30
20/3/2014	956.00
21/3/2014	942.10
24/3/2014	939.10
25/3/2014	940.20
26/3/2014	921.00
27/3/2014	900.60
28/3/2014	923.20
31/3/2014	911.30
01/4/2014	910.20
02/4/2014	906.10
03/4/2014	904.00
04/4/2014	907.10
07/4/2014	905.00
08/4/2014	895.00
09/4/2014	897.70
10/4/2014	894.50
11/4/2014	895.00
14/4/2014	905.00
15/4/2014	905.30
16/4/2014	919.30
17/4/2014	914.50
18/4/2014	914.50
21/4/2014	914.50
22/4/2014	914.30
23/4/2014	902.40
24/4/2014	910.00
25/4/2014	911.80
28/4/2014	911.80
29/4/2014	909.30
30/4/2014	903.10
01/5/2014	903.10
02/5/2014	892.60
05/5/2014	885.00
06/5/2014	882.60
07/5/2014	890.10
08/5/2014	890.10
09/5/2014	896.10
12/5/2014	894.90
13/5/2014	901.80
14/5/2014	905.30
15/5/2014	907.40
16/5/2014	900.40
19/5/2014	901.90
20/5/2014	885.50
21/5/2014	885.50
22/5/2014	894.80
23/5/2014	895.00
26/5/2014	889.00
27/5/2014	890.00
28/5/2014	875.00
29/5/2014	875.00
30/5/2014	853.60
02/6/2014	849.70
03/6/2014	836.50
04/6/2014	851.50
05/6/2014	849.80
06/6/2014	845.20
09/6/2014	845.20
10/6/2014	832.00
11/6/2014	828.70
12/6/2014	841.30
13/6/2014	862.40
16/6/2014	853.70
17/6/2014	843.90
18/6/2014	859.60
19/6/2014	860.80
20/6/2014	861.80
23/6/2014	875.00
24/6/2014	868.80
25/6/2014	872.50
26/6/2014	872.50
27/6/2014	862.80
30/6/2014	860.00
01/7/2014	852.60
02/7/2014	858.20
03/7/2014	860.20
04/7/2014	857.20
07/7/2014	861.10
08/7/2014	857.20
09/7/2014	848.80
10/7/2014	848.80
11/7/2014	839.50
14/7/2014	827.80
15/7/2014	827.50
16/7/2014	830.00
17/7/2014	826.10
18/7/2014	824.30
21/7/2014	835.00
22/7/2014	827.50
23/7/2014	820.00
24/7/2014	817.30
25/7/2014	824.00
28/7/2014	845.00
29/7/2014	827.20
30/7/2014	822.60
31/7/2014	813.30
01/8/2014	806.90
04/8/2014	808.40
05/8/2014	798.90
06/8/2014	797.60
07/8/2014	795.10
08/8/2014	793.30
11/8/2014	771.10
12/8/2014	772.00
13/8/2014	761.30
14/8/2014	743.20
15/8/2014	749.80
18/8/2014	731.30
19/8/2014	739.30
20/8/2014	715.40
21/8/2014	721.10
22/8/2014	708.00
25/8/2014	703.80
26/8/2014	708.10
27/8/2014	700.10
28/8/2014	698.70
29/8/2014	670.80
01/9/2014	673.00
02/9/2014	674.20
03/9/2014	678.10
04/9/2014	699.90
05/9/2014	705.70
08/9/2014	710.50
09/9/2014	706.10
10/9/2014	702.70
11/9/2014	712.20
12/9/2014	722.90
15/9/2014	707.10
16/9/2014	710.00
17/9/2014	710.00
18/9/2014	702.30
19/9/2014	702.90
22/9/2014	703.40
23/9/2014	703.40
24/9/2014	711.80
25/9/2014	720.00
26/9/2014	719.50
29/9/2014	722.70
30/9/2014	726.30
01/10/2014	734.50
02/10/2014	738.50
03/10/2014	724.50
06/10/2014	750.80
07/10/2014	727.70
08/10/2014	724.10
09/10/2014	727.70
10/10/2014	722.50
13/10/2014	719.90
14/10/2014	716.00
15/10/2014	700.00
16/10/2014	704.30
17/10/2014	710.60
20/10/2014	707.00
21/10/2014	703.30
22/10/2014	740.00
23/10/2014	713.80
24/10/2014	721.20
27/10/2014	718.60
28/10/2014	726.80
29/10/2014	744.80
30/10/2014	754.90
31/10/2014	752.90
03/11/2014	764.30
04/11/2014	751.10
05/11/2014	747.00
06/11/2014	735.00
07/11/2014	735.70
10/11/2014	734.70
11/11/2014	740.90
12/11/2014	737.40
13/11/2014	737.90
14/11/2014	724.30
17/11/2014	715.00
18/11/2014	726.80
19/11/2014	715.00
20/11/2014	712.50
21/11/2014	720.00
24/11/2014	724.70
25/11/2014	715.00
26/11/2014	715.00
27/11/2014	705.00
28/11/2014	700.00
01/12/2014	696.30
02/12/2014	694.50
03/12/2014	700.00
04/12/2014	698.10
05/12/2014	682.50
08/12/2014	682.50
09/12/2014	679.70
10/12/2014	677.50
11/12/2014	675.00
12/12/2014	662.50
15/12/2014	675.00
16/12/2014	668.40
17/12/2014	655.00
18/12/2014	665.00
19/12/2014	665.00
22/12/2014	660.00
23/12/2014	675.00
24/12/2014	690.00
25/12/2014	690.00
26/12/2014	690.00
29/12/2014	707.50
30/12/2014	700.00
31/12/2014	700.00
01/1/2015	700.00
02/1/2015	705.00
05/1/2015	700.00
06/1/2015	685.00
07/1/2015	695.00
08/1/2015	715.00
09/1/2015	705.00
12/1/2015	712.50
13/1/2015	700.00
14/1/2015	687.50
15/1/2015	695.00
16/1/2015	687.50
19/1/2015	690.00
20/1/2015	677.50
21/1/2015	670.00
22/1/2015	659.10
23/1/2015	650.00
26/1/2015	638.10
27/1/2015	638.60
28/1/2015	636.80
29/1/2015	615.10
30/1/2015	618.80
02/2/2015	635.40
03/2/2015	640.80
04/2/2015	648.20
05/2/2015	682.80
06/2/2015	711.70
09/2/2015	695.80
10/2/2015	694.00
11/2/2015	684.30
12/2/2015	686.90
13/2/2015	703.30
16/2/2015	708.10
17/2/2015	701.00
18/2/2015	694.60
19/2/2015	691.10
20/2/2015	693.30
23/2/2015	678.20
24/2/2015	684.30
25/2/2015	685.70
26/2/2015	695.70
27/2/2015	698.00
02/3/2015	707.20
03/3/2015	698.40
04/3/2015	696.30
05/3/2015	685.40
06/3/2015	677.90
09/3/2015	663.50
10/3/2015	651.70
11/3/2015	661.10
12/3/2015	654.90
13/3/2015	652.50
16/3/2015	640.10
17/3/2015	631.00
18/3/2015	651.70
19/3/2015	646.50
20/3/2015	645.80
23/3/2015	657.80
24/3/2015	659.40
25/3/2015	658.50
26/3/2015	662.50
27/3/2015	662.10
30/3/2015	663.30
31/3/2015	652.00
01/4/2015	658.80
02/4/2015	657.50
03/4/2015	657.50
06/4/2015	657.50
07/4/2015	670.80
08/4/2015	661.00
09/4/2015	650.40
10/4/2015	651.00
13/4/2015	646.20
14/4/2015	648.30
15/4/2015	649.10
16/4/2015	655.00
17/4/2015	665.10
20/4/2015	660.00
21/4/2015	661.40
22/4/2015	656.30
23/4/2015	654.70
24/4/2015	656.80
27/4/2015	655.00
28/4/2015	651.30
29/4/2015	637.60
30/4/2015	644.90
01/5/2015	644.90
04/5/2015	656.80
05/5/2015	656.60
06/5/2015	665.10
07/5/2015	654.20
08/5/2015	650.80
11/5/2015	654.60
12/5/2015	655.50
13/5/2015	655.00
14/5/2015	655.00
15/5/2015	655.70
18/5/2015	660.00
19/5/2015	649.80
20/5/2015	647.40
21/5/2015	652.50
22/5/2015	639.80
25/5/2015	639.80
26/5/2015	652.50
27/5/2015	648.20
28/5/2015	644.90
29/5/2015	652.70
01/6/2015	677.30
02/6/2015	673.30
03/6/2015	674.90
04/6/2015	676.30
05/6/2015	681.20
08/6/2015	668.30
09/6/2015	663.80
10/6/2015	659.00
11/6/2015	665.00
12/6/2015	668.10
15/6/2015	660.00
16/6/2015	667.90
17/6/2015	663.00
18/6/2015	654.10
19/6/2015	656.10
22/6/2015	658.20
23/6/2015	651.20
24/6/2015	663.60
25/6/2015	657.50
26/6/2015	657.30
29/6/2015	657.90
30/6/2015	651.40
01/7/2015	652.40
02/7/2015	650.30
03/7/2015	652.50
06/7/2015	648.70
07/7/2015	633.70
08/7/2015	627.00
09/7/2015	643.10
10/7/2015	638.90
13/7/2015	636.20
14/7/2015	630.80
15/7/2015	623.80
16/7/2015	625.40
17/7/2015	632.50
20/7/2015	629.30
21/7/2015	629.70
22/7/2015	625.00
23/7/2015	627.50
24/7/2015	630.30
27/7/2015	612.50
28/7/2015	615.00
29/7/2015	605.00
30/7/2015	615.90
31/7/2015	602.50
03/8/2015	595.00
04/8/2015	594.70
05/8/2015	582.60
06/8/2015	582.50
07/8/2015	578.10
10/8/2015	579.60
11/8/2015	571.60
12/8/2015	549.90
13/8/2015	549.60
14/8/2015	549.60
17/8/2015	552.60
18/8/2015	545.90
19/8/2015	534.30
20/8/2015	530.20
21/8/2015	520.00
24/8/2015	487.20
25/8/2015	486.30
26/8/2015	484.50
27/8/2015	500.00
28/8/2015	512.20
31/8/2015	505.00
01/9/2015	515.00
02/9/2015	505.00
03/9/2015	520.00
04/9/2015	515.00
07/9/2015	515.80
08/9/2015	525.00
09/9/2015	527.50
10/9/2015	534.90
11/9/2015	535.70
14/9/2015	548.60
15/9/2015	527.50
16/9/2015	532.50
17/9/2015	517.50
18/9/2015	512.50
21/9/2015	527.50
22/9/2015	525.90
23/9/2015	540.20
24/9/2015	537.30
25/9/2015	555.00
28/9/2015	566.40
29/9/2015	566.40
30/9/2015	565.00
01/10/2015	590.00
02/10/2015	588.60
05/10/2015	605.20
06/10/2015	603.70
07/10/2015	601.00
08/10/2015	588.20
09/10/2015	582.50
12/10/2015	596.20
13/10/2015	605.20
14/10/2015	590.00
15/10/2015	587.50
16/10/2015	577.50
19/10/2015	570.00
20/10/2015	570.00
21/10/2015	577.50
22/10/2015	567.50
23/10/2015	562.50
26/10/2015	565.00
27/10/2015	560.00
28/10/2015	560.00
29/10/2015	562.50
30/10/2015	565.00
02/11/2015	560.00
03/11/2015	557.50
04/11/2015	575.00
05/11/2015	565.00
06/11/2015	570.00
09/11/2015	579.10
10/11/2015	567.50
11/11/2015	555.00
12/11/2015	552.50
13/11/2015	547.50
16/11/2015	535.00
17/11/2015	535.00
18/11/2015	537.50
19/11/2015	542.50
20/11/2015	540.00
23/11/2015	545.00
24/11/2015	550.00
25/11/2015	567.80
26/11/2015	565.00
27/11/2015	555.00
30/11/2015	558.40
01/12/2015	565.00
02/12/2015	562.50
03/12/2015	570.00
04/12/2015	577.50
07/12/2015	587.80
08/12/2015	565.00
09/12/2015	565.00
10/12/2015	584.30
11/12/2015	585.30
14/12/2015	562.50
15/12/2015	545.00
16/12/2015	545.00
17/12/2015	540.00
18/12/2015	569.10
21/12/2015	560.00
22/12/2015	570.00
23/12/2015	570.00
24/12/2015	602.50
25/12/2015	602.50
28/12/2015	584.10
29/12/2015	570.00
30/12/2015	570.00
31/12/2015	560.00
01/1/2016	560.00
04/1/2016	570.00
05/1/2016	575.00
06/1/2016	565.00
07/1/2016	557.00
08/1/2016	561.70
11/1/2016	552.50
12/1/2016	545.00
13/1/2016	550.00
14/1/2016	545.00
15/1/2016	535.00
18/1/2016	593.70
19/1/2016	555.00
20/1/2016	555.00
21/1/2016	560.00
22/1/2016	596.90
25/1/2016	572.50
26/1/2016	584.30
27/1/2016	575.00
28/1/2016	598.60
29/1/2016	601.80
01/2/2016	600.00
02/2/2016	615.00
03/2/2016	627.10
04/2/2016	620.00
05/2/2016	667.10
08/2/2016	634.40
09/2/2016	631.20
10/2/2016	633.60
11/2/2016	677.90
12/2/2016	672.20
15/2/2016	660.60
16/2/2016	653.90
17/2/2016	666.50
18/2/2016	655.00
19/2/2016	654.10
22/2/2016	665.00
23/2/2016	652.10
24/2/2016	640.30
25/2/2016	646.00
26/2/2016	648.00
29/2/2016	650.80
01/3/2016	650.10
02/3/2016	644.50
03/3/2016	648.00
04/3/2016	649.60
07/3/2016	665.00
08/3/2016	659.20
09/3/2016	664.80
10/3/2016	665.30
11/3/2016	680.70
14/3/2016	670.00
15/3/2016	656.10
16/3/2016	665.50
17/3/2016	702.90
18/3/2016	700.00
21/3/2016	707.10
22/3/2016	716.60
23/3/2016	706.90
24/3/2016	695.00
25/3/2016	695.00
28/3/2016	695.00
29/3/2016	744.70
30/3/2016	737.10
31/3/2016	725.00
01/4/2016	732.50
04/4/2016	737.50
05/4/2016	725.00
06/4/2016	716.60
07/4/2016	715.00
08/4/2016	717.50
11/4/2016	715.00
12/4/2016	705.00
13/4/2016	710.00
14/4/2016	708.70
15/4/2016	703.20
18/4/2016	718.00
19/4/2016	722.40
20/4/2016	728.80
21/4/2016	735.00
22/4/2016	720.00
25/4/2016	720.00
26/4/2016	712.50
27/4/2016	718.00
28/4/2016	712.20
29/4/2016	712.10
02/5/2016	727.50
03/5/2016	698.60
04/5/2016	704.00
05/5/2016	704.00
06/5/2016	704.40
09/5/2016	710.50
10/5/2016	706.20
11/5/2016	711.20
12/5/2016	702.80
13/5/2016	705.40
16/5/2016	705.40
17/5/2016	715.00
18/5/2016	705.00
19/5/2016	678.50
20/5/2016	683.60
23/5/2016	692.50
24/5/2016	692.50
25/5/2016	700.00
26/5/2016	700.00
27/5/2016	690.00
30/5/2016	700.00
31/5/2016	692.80
01/6/2016	697.50
02/6/2016	697.50
03/6/2016	700.00
06/6/2016	710.00
07/6/2016	702.50
08/6/2016	705.60
09/6/2016	707.50
10/6/2016	705.00
13/6/2016	697.50
14/6/2016	690.00
15/6/2016	675.00
16/6/2016	664.30
17/6/2016	675.00
20/6/2016	675.00
21/6/2016	672.50
22/6/2016	677.50
23/6/2016	675.00
24/6/2016	662.50
27/6/2016	665.00
28/6/2016	660.00
29/6/2016	655.00
30/6/2016	660.00
01/7/2016	655.00
04/7/2016	672.50
05/7/2016	654.60
06/7/2016	650.00
07/7/2016	640.00
08/7/2016	637.50
11/7/2016	635.80
12/7/2016	623.80
13/7/2016	646.20
14/7/2016	645.00
15/7/2016	645.00
18/7/2016	642.50
19/7/2016	640.90
20/7/2016	665.00
21/7/2016	665.00
22/7/2016	660.00
25/7/2016	650.00
26/7/2016	655.00
27/7/2016	655.00
28/7/2016	643.20
